技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
ウッドハンマー,くさ,物理,120,140,100,15,○,相手に与えたダメージの1/3を自分も受ける。
はねる,ノーマル,変化,-,-,-,40,×,何も起こらない。
ひっかく,ノーマル,物理,40,90,100,35,○,通常攻撃。
おどろかす,ゴースト,物理,30,90,100,15,○,30%の確率で相手をひるませる。
まねっこ,ノーマル,変化,-,-,-,20,×,最後に使われた技で相手に攻撃する。自分の技も対象となる。最後の技がダイマックス技の場合、元となった技が使われる。
かげうち,ゴースト,物理,40,90,100,30,○,必ず先制できる(優先度:+1)。
かげぶんしん,ノーマル,変化,-,-,-,15,×,自分の回避率を1段階上げる。
つぶらなひとみ,フェアリー,変化,-,-,100,30,×,必ず先制できる(優先度:+1)。相手の『こうげき』ランクを1段階下げる。
ものまね,ノーマル,変化,-,-,-,10,×,一時的に、相手が最後に自分に使った技が使えるようになる。PPはコピーした技のポイントアップ未使用時の最大値となる。交代すると元に戻る。相手の技が第7世代のZワザの場合は失敗する。
つめとぎ,あく,変化,-,-,-,15,×,自分の『こうげき』『命中率』ランクが1段階ずつ上がる。
きりさく,ノーマル,物理,70,120,100,20,○,急所に当たりやすい(急所ランク:+1)。
シャドークロー,ゴースト,物理,70,120,100,15,○,急所に当たりやすい(急所ランク:+1)。
あまえる,フェアリー,変化,-,-,100,20,×,相手の『こうげき』ランクを2段階下げる。
じゃれつく,フェアリー,物理,90,130,90,10,○,10%の確率で相手の『こうげき』ランクを1段階下げる。
いたみわけ,ノーマル,変化,-,-,-,20,×,自分と相手のHPを2匹の残りHPの平均値にする。(足して2で割る)
はかいこうせん,ノーマル,特殊,150,150,90,5,×,使用した次のターンは行動できない。
ギガインパクト,ノーマル,物理,150,150,90,5,○,使用した次のターンは行動できない。
でんじは,でんき,変化,-,-,90,20,×,相手を『まひ』状態にする。『じめん』タイプや『でんき』タイプには無効。(第6世代は命中率:100)
