技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
のしかかり,ノーマル,物理,85,130,100,15,○,30%の確率で相手を『まひ』状態にする。相手が技『ちいさくなる』を使用していると必ず命中し、威力が2倍になる。
たいあたり,ノーマル,物理,40,90,100,35,○,通常攻撃。(第6世代は威力:50)
かたくなる,ノーマル,変化,-,-,-,30,×,自分の『ぼうぎょ』ランクを1段階上げる。
のしかかり,ノーマル,物理,85,130,100,15,○,30%の確率で相手を『まひ』状態にする。相手が技『ちいさくなる』を使用していると必ず命中し、威力が2倍になる。
こなゆき,こおり,特殊,40,90,100,25,×,相手全体が対象。10%の確率で相手を『こおり』状態にする。
ワイドガード,いわ,変化,-,-,-,10,×,必ず先制でき(優先度:+3)、そのターンの間、自分と味方は相手や味方が使った複数のポケモンが対象の技を受けない。(第6世代までは、変化技は防げない)
こうそくスピン,ノーマル,物理,50,100,100,40,○,自分が受けている技『うずしお』『からではさむ』『しめつける』『すなじごく』『ほのおのうず』『マグマストーム』『まきつく』『やどりぎのタネ』および自分の場の『ステルスロック』『どくびし』『まきびし』『ねばねばネット』の効果を解除する。第8世代からは、攻撃後、100%の確率で自分の『すばやさ』ランクが1段階上がる。(第7世代までは威力20)
のろい,ゴースト,変化,-,-,-,10,×,自分のタイプが『ゴースト』タイプの時は自分のHPを最大HPの半分だけ減らして、相手を『のろい』状態にする。『のろい』状態になると毎ターン、HPが最大HPの1/4ずつ減る。それ以外のポケモンの場合『すばやさ』ランクが1段階下がり、『こうげき』『ぼうぎょ』ランクが1段階ずつ上がる。
こごえるかぜ,こおり,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『すばやさ』ランクを1段階下げる。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
ゆきなだれ,こおり,物理,60,110,100,10,○,そのターンに相手の技のダメージを受けると威力が2倍になる。必ず後攻になる(優先度:-4)。
かみつく,あく,物理,60,110,100,25,○,30%の確率で相手をひるませる。
こおりのキバ,こおり,物理,65,120,95,15,○,10%の確率で相手を『こおり』状態にするか、ひるませる。
てっぺき,はがね,変化,-,-,-,15,×,自分の『ぼうぎょ』ランクを2段階上げる。
じこさいせい,ノーマル,変化,-,-,-,10,×,HPが最大HPの半分回復する。
かみくだく,あく,物理,80,130,100,15,○,20%の確率で相手の『ぼうぎょ』ランクを1段階下げる。
とっしん,ノーマル,物理,90,130,85,20,○,相手に与えたダメージの1/4を自分も受ける。
