技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
どろかけ,じめん,特殊,20,90,100,10,×,100%の確率で相手の命中率を1段階下げる。
みずでっぽう,みず,特殊,40,90,100,25,×,通常攻撃。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
みずのはどう,みず,特殊,60,110,100,20,×,20%の確率で相手を1～4ターンの間『こんらん』状態にする。
ドわすれ,エスパー,変化,-,-,-,20,×,自分の『とくぼう』ランクを2段階上げる。
アクアテール,みず,物理,90,130,90,10,○,通常攻撃。
だくりゅう,みず,特殊,90,130,85,10,×,相手全体が対象。30%の確率で相手の命中率を1段階下げる。
じしん,じめん,物理,100,130,100,10,×,自分以外全員が対象。相手が技『あなをほる』を使っている時でも命中し、ダメージが2倍になる。
みらいよち,エスパー,特殊,120,140,100,10,×,2ターン後に攻撃する。交代した場合は同じ位置にいるポケモンに攻撃する。タイプ相性の影響を受ける。
じわれ,じめん,物理,-,130,30,5,×,相手を『ひんし』状態にする。相手のレベルが自分より高いと失敗する。(30＋自分のレベル－相手のレベル)が命中率になる。ダイマックスしている相手には無効。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
こごえるかぜ,こおり,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『すばやさ』ランクを1段階下げる。
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
すなあらし,いわ,変化,-,-,-,10,×,5ターンの間、天気を『すなあらし』にする。
あまごい,みず,変化,-,-,-,5,×,5ターンの間、天気を『あめ』にする。
あられ,こおり,変化,-,-,-,10,×,5ターンの間、天気を『あられ』にする。
うずしお,みず,特殊,35,90,85,15,×,4～5ターンの間、毎ターン終了後最大HPの1/8のダメージを与え、その間相手は逃げたり交代できない。相手が『ダイビング』を使っている時でも命中し、ダメージが2倍になる。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
ダイビング,みず,物理,80,130,100,10,○,1ターン目に水中へ潜り、2ターン目に攻撃する。水中にいる間は『なみのり』『うずしお』以外の技を受けない。
がんせきふうじ,いわ,物理,60,110,95,15,×,100%の確率で相手の『すばやさ』ランクを1段階下げる。
とびはねる,ひこう,物理,85,130,85,5,○,1ターン目に空中へ飛び上がり、2ターン目に攻撃する。空中にいる間は『うちおとす』『かぜおこし』『かみなり』『サウザンアロー』『スカイアッパー』『たつまき』『ぼうふう』以外の技を受けない。30%の確率で相手を『まひ』状態にする。
マッドショット,じめん,特殊,55,110,95,15,×,100%の確率で相手の『すばやさ』ランクを1段階下げる。
りんしょう,ノーマル,特殊,60,110,100,15,×,同じターンに他のポケモンも『りんしょう』を使おうとすると、『すばやさ』に関係なく最初に使用したポケモンに続いて使用でき、最初以外の『りんしょう』は威力が2倍になる。音系の技。相手の『みがわり』状態を貫通する。(ダブルバトル用)
じならし,じめん,物理,60,110,100,20,×,自分以外全員が対象。100%の確率で相手の『すばやさ』ランクを1段階下げる。
ハイドロポンプ,みず,特殊,110,140,80,5,×,通常攻撃。
なみのり,みず,特殊,90,130,100,15,×,自分以外全員が対象。相手が『ダイビング』を使っている時でも命中し、ダメージが2倍になる。
れいとうビーム,こおり,特殊,90,130,100,10,×,10%の確率で相手を『こおり』状態にする。
ふぶき,こおり,特殊,110,140,70,5,×,相手全体が対象。10%の確率で相手を『こおり』状態にする。天気が『あられ』の時は必ず命中する。
じしん,じめん,物理,100,130,100,10,×,自分以外全員が対象。相手が技『あなをほる』を使っている時でも命中し、ダメージが2倍になる。
たきのぼり,みず,物理,80,130,100,15,○,20%の確率で相手をひるませる。
ドわすれ,エスパー,変化,-,-,-,20,×,自分の『とくぼう』ランクを2段階上げる。
みがわり,ノーマル,変化,-,-,-,10,×,自分のHPを最大HPの1/4だけ減らして、減らしたHPと同じHPの自分の分身を作り、分身のHPが0になるまですべての攻撃を自分の代わりに分身が受ける。分身は状態異常にならない。ただし、音系の技などはそのまま受ける。
こらえる,ノーマル,変化,-,-,-,10,×,必ず先制できる(優先度:+4)。そのターンに『ひんし』状態になる攻撃を受けてもHPが1残る。連続で使うと失敗しやすくなる。
ねごと,ノーマル,変化,-,-,-,10,×,自分が『ねむり』状態の時のみ使用可能。自分の持っている技のうち1つをランダムで使う。PPが減少するのはこの技のみ。
みらいよち,エスパー,特殊,120,140,100,10,×,2ターン後に攻撃する。交代した場合は同じ位置にいるポケモンに攻撃する。タイプ相性の影響を受ける。
だくりゅう,みず,特殊,90,130,85,10,×,相手全体が対象。30%の確率で相手の命中率を1段階下げる。
りゅうのまい,ドラゴン,変化,-,-,-,20,×,自分の『こうげき』『すばやさ』ランクを1段階ずつ上げる。
だいちのちから,じめん,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
