技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
たいあたり,ノーマル,物理,40,90,100,35,○,通常攻撃。(第6世代は威力:50)
にらみつける,ノーマル,変化,-,-,100,30,×,相手全体が対象。相手の『ぼうぎょ』ランクを1段階下げる。
すなかけ,じめん,変化,-,-,100,15,×,相手の命中率を1段階下げる。
したでなめる,ゴースト,物理,30,90,100,30,○,30%の確率で相手を『まひ』状態にする。
バークアウト,あく,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『とくこう』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ずつき,ノーマル,物理,70,120,100,15,○,30%の確率で相手をひるませる。
つぶらなひとみ,フェアリー,変化,-,-,100,30,×,必ず先制できる(優先度:+1)。相手の『こうげき』ランクを1段階下げる。
ミサイルばり,むし,物理,25,130,95,20,×,1ターンに2～5回連続で攻撃する。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
とっしん,ノーマル,物理,90,130,85,20,○,相手に与えたダメージの1/4を自分も受ける。
こわいかお,ノーマル,変化,-,-,100,10,×,相手の『すばやさ』ランクを2段階下げる。
カウンター,かくとう,物理,-,75,100,20,○,相手の物理攻撃のダメージの2倍をその相手に与える。『ダブルバトル』の時は最後に受けた技のみ有効になる。必ず後攻になる(優先度:-5)。
ちょうはつ,あく,変化,-,-,100,20,×,3ターンの間、相手は攻撃技しか出せなくなる。(変化技を使えなくする)
すてみタックル,ノーマル,物理,120,140,100,15,○,相手に与えたダメージの1/3を自分も受ける。
ミサイルばり,むし,物理,25,130,95,20,×,1ターンに2～5回連続で攻撃する。
でんじは,でんき,変化,-,-,90,20,×,相手を『まひ』状態にする。『じめん』タイプや『でんき』タイプには無効。(第6世代は命中率:100)
あなをほる,じめん,物理,80,130,100,10,○,1ターン目に地中に潜り、2ターン目に攻撃する。地中にいる間は『じしん』『マグニチュード』以外の技を受けない。
いやなおと,ノーマル,変化,-,-,85,40,×,相手の『ぼうぎょ』ランクを2段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
どろぼう,あく,物理,60,110,100,25,○,相手が持っている道具を自分の物にする。自分が既に道具を持っている場合は失敗するが、技『はたきおとす』で自分の道具が無効化されている時は奪う事ができ、道具は上書きされる。トレーナー戦の場合はバトル終了後になくなる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
こわいかお,ノーマル,変化,-,-,100,10,×,相手の『すばやさ』ランクを2段階下げる。
こごえるかぜ,こおり,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『すばやさ』ランクを1段階下げる。
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
あまごい,みず,変化,-,-,-,5,×,5ターンの間、天気を『あめ』にする。
にほんばれ,ほのお,変化,-,-,-,5,×,5ターンの間、天気を『ひざしがつよい』にする。
うずしお,みず,特殊,35,90,85,15,×,4～5ターンの間、毎ターン終了後最大HPの1/8のダメージを与え、その間相手は逃げたり交代できない。相手が『ダイビング』を使っている時でも命中し、ダメージが2倍になる。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
スピードスター,ノーマル,特殊,60,110,-,20,×,相手全体が対象。自分の命中率、相手の回避率に関係なく必ず命中する。
てだすけ,ノーマル,変化,-,-,-,20,×,必ず先制できる(優先度:+5)。使用したターンの間、味方の技の威力を1.5倍にする。
うそなき,あく,変化,-,-,100,20,×,相手の『とくぼう』ランクを2段階下げる。
マッドショット,じめん,特殊,55,110,95,15,×,100%の確率で相手の『すばやさ』ランクを1段階下げる。
しっぺがえし,あく,物理,50,100,100,10,○,自分が後攻の時、威力が2倍になる。
ダメおし,あく,物理,60,110,100,10,○,そのターン、相手が既にダメージを受けている時、威力が2倍になる。
なげつける,あく,物理,-,100,100,10,×,自分の持っている道具によって効果が変化する。投げつけた道具はなくなる。
りんしょう,ノーマル,特殊,60,110,100,15,×,同じターンに他のポケモンも『りんしょう』を使おうとすると、『すばやさ』に関係なく最初に使用したポケモンに続いて使用でき、最初以外の『りんしょう』は威力が2倍になる。音系の技。相手の『みがわり』状態を貫通する。(ダブルバトル用)
かたきうち,ノーマル,物理,70,120,100,5,○,前のターンに味方のポケモンが倒されていると威力が2倍になる。
バークアウト,あく,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『とくこう』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
のしかかり,ノーマル,物理,85,130,100,15,○,30%の確率で相手を『まひ』状態にする。相手が技『ちいさくなる』を使用していると必ず命中し、威力が2倍になる。
なみのり,みず,特殊,90,130,100,15,×,自分以外全員が対象。相手が『ダイビング』を使っている時でも命中し、ダメージが2倍になる。
れいとうビーム,こおり,特殊,90,130,100,10,×,10%の確率で相手を『こおり』状態にする。
ふぶき,こおり,特殊,110,140,70,5,×,相手全体が対象。10%の確率で相手を『こおり』状態にする。天気が『あられ』の時は必ず命中する。
10まんボルト,でんき,特殊,90,130,100,15,×,10%の確率で相手を『まひ』状態にする。
かみなり,でんき,特殊,110,140,70,10,×,30%の確率で相手を『まひ』状態にする。天気が『あめ』の時は必ず命中し、『ひざしがつよい』の時は命中率が50%になる。相手が技『そらをとぶ』『とびはねる』『フリーフォール』を使っている時でも命中する。
みがわり,ノーマル,変化,-,-,-,10,×,自分のHPを最大HPの1/4だけ減らして、減らしたHPと同じHPの自分の分身を作り、分身のHPが0になるまですべての攻撃を自分の代わりに分身が受ける。分身は状態異常にならない。ただし、音系の技などはそのまま受ける。
