技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
くろいまなざし,ノーマル,変化,-,-,-,5,×,相手は逃げたり、交代できなくなる。自分が場を離れると効果は消える。
ひっかく,ノーマル,物理,40,90,100,35,○,通常攻撃。
にらみつける,ノーマル,変化,-,-,100,30,×,相手全体が対象。相手の『ぼうぎょ』ランクを1段階下げる。
ねこだまし,ノーマル,物理,40,90,100,10,○,必ず先制でき(優先度:+3)、100%の確率で相手をひるませる。ただし、出た最初のターンしか成功しない。
チャームボイス,フェアリー,特殊,40,90,-,15,×,相手全体が対象。自分の命中率、相手の回避率に関係なく必ず命中する。音系の技。相手の『みがわり』状態を貫通する。
ねんりき,エスパー,特殊,50,100,100,25,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
てだすけ,ノーマル,変化,-,-,-,20,×,必ず先制できる(優先度:+5)。使用したターンの間、味方の技の威力を1.5倍にする。
あまえる,フェアリー,変化,-,-,100,20,×,相手の『こうげき』ランクを2段階下げる。
ほしがる,ノーマル,物理,60,110,100,25,○,相手が持っている道具を自分の物にする。自分が既に道具を持っている場合は失敗するが、技『はたきおとす』で自分の道具が無効化されている時は奪う事ができ、道具は上書きされる。トレーナー戦の場合はバトル終了後になくなる。
サイケこうせん,エスパー,特殊,65,120,100,20,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
ふいうち,あく,物理,70,120,100,5,○,必ず先制できる(優先度:+1)。相手が使う技が攻撃技ではない場合や、優先度などの関係ですでに攻撃を終えていた場合は失敗する。相手が『ねむり』『こおり』状態でも攻撃技を選択していれば成功する。(第6世代は威力:80)
なりきり,エスパー,変化,-,-,-,10,×,自分の特性を相手の特性と同じにする。ただし、『ふしぎなまもり』など一部の固有な特性はコピーできない。
ひかりのかべ,エスパー,変化,-,-,-,30,×,5ターンの間、相手の特殊攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
