技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
リフレクター,エスパー,変化,-,-,-,20,×,5ターンの間、相手の物理攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
ひかりのかべ,エスパー,変化,-,-,-,30,×,5ターンの間、相手の特殊攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
ねんりき,エスパー,特殊,50,100,100,25,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
むしのていこう,むし,特殊,50,100,100,20,×,相手全体が対象。100%の確率で相手の『とくこう』ランクを1段階下げる。
あやしいひかり,ゴースト,変化,-,-,100,10,×,相手を1～4ターンの間『こんらん』状態にする。
マジックコート,エスパー,変化,-,-,-,15,×,必ず先制でき、そのターンの間、自分が受ける変化技を使用した相手に跳ね返す。跳ね返す技の命中率は、『マジックコート』を使用したポケモンで計算される。(優先度:+4)
こうそくいどう,エスパー,変化,-,-,-,30,×,自分の『すばやさ』ランクが2段階上がる。
サイケこうせん,エスパー,特殊,65,120,100,20,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
さいみんじゅつ,エスパー,変化,-,-,60,20,×,相手を2～4ターン(実質1～3ターン)の間『ねむり』状態にする。
サイドチェンジ,エスパー,変化,-,-,-,15,×,必ず先制できる(優先度:+2)。自分と味方1体の位置を交代する。ダブルバトル用。(第6世代は優先度:+1)
むしのさざめき,むし,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ミラーコート,エスパー,特殊,-,100,100,20,×,相手の特殊攻撃のダメージの2倍をその相手に与える。『ダブルバトル』の時は最後に受けた技のみ有効になる。必ず後攻になる(優先度:-5)。
サイコキネシス,エスパー,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
おさきにどうぞ,ノーマル,変化,-,-,-,15,×,相手は『すばやさ』に関係なく、この技を受けた直後に行動できるようになる。ダブルバトル用。
めいそう,エスパー,変化,-,-,-,20,×,自分の『とくこう』『とくぼう』ランクが1段階ずつ上がる。
サイコフィールド,エスパー,変化,-,-,-,10,×,5ターンの間、場の状態を『サイコフィールド』にする。『ひこう』タイプや特性『ふゆう』などではない地面にいるすべてのポケモンは、相手(味方は含まない)の先制技を受けなくなり、また『エスパー』タイプの技の威力が1.3倍になる(第7世代までは1.5倍)。道具『サイコシード』を持ったポケモンは『とくぼう』ランクが1段階上がる。
はかいこうせん,ノーマル,特殊,150,150,90,5,×,使用した次のターンは行動できない。
ギガインパクト,ノーマル,物理,150,150,90,5,○,使用した次のターンは行動できない。
ソーラービーム,くさ,特殊,120,140,100,10,×,1ターン目は攻撃せずに、2ターン目で攻撃する。天気が『ひざしがつよい』の時は1ターンためずに攻撃でき、『あめ』『あられ』『すなあらし』の時は威力が半分になる。
ひかりのかべ,エスパー,変化,-,-,-,30,×,5ターンの間、相手の特殊攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
リフレクター,エスパー,変化,-,-,-,20,×,5ターンの間、相手の物理攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
しんぴのまもり,ノーマル,変化,-,-,-,25,×,5ターンの間、状態異常にならなくなる。交代しても効果は続く。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
ギガドレイン,くさ,特殊,75,130,100,10,×,相手に与えたダメージの半分だけ自分のHPが回復する。
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
てだすけ,ノーマル,変化,-,-,-,20,×,必ず先制できる(優先度:+5)。使用したターンの間、味方の技の威力を1.5倍にする。
ふういん,エスパー,変化,-,-,-,10,×,自分が覚えている技を相手は使えなくなる。
とんぼがえり,むし,物理,70,120,100,20,○,攻撃後、手持ちのポケモンと入れ替わる。
しっぺがえし,あく,物理,50,100,100,10,○,自分が後攻の時、威力が2倍になる。
パワースワップ,エスパー,変化,-,-,-,10,×,自分と相手の『こうげき』『とくこう』ランクを入れ替える。
ガードスワップ,エスパー,変化,-,-,-,10,×,自分と相手の『ぼうぎょ』『とくぼう』ランクを入れ替える。
サイコカッター,エスパー,物理,70,120,100,20,×,急所に当たりやすい(急所ランク:+1)。
トリックルーム,エスパー,変化,-,-,-,5,×,5ターンの間、『すばやさ』が低いポケモンから攻撃できるようになる。ただし、必ず先制できる技には無効。もう1度使用すると元に戻る。必ず後攻になる(優先度:-7)。
ワンダールーム,エスパー,変化,-,-,-,10,×,5ターンの間、すべてのポケモンの『ぼうぎょ』と『とくぼう』の能力値が入れ替わる。もう1度使用すると元に戻る。
マジックルーム,エスパー,変化,-,-,-,10,×,5ターンの間、すべてのポケモンの道具の効果がなくなる。
りんしょう,ノーマル,特殊,60,110,100,15,×,同じターンに他のポケモンも『りんしょう』を使おうとすると、『すばやさ』に関係なく最初に使用したポケモンに続いて使用でき、最初以外の『りんしょう』は威力が2倍になる。音系の技。相手の『みがわり』状態を貫通する。(ダブルバトル用)
サイコフィールド,エスパー,変化,-,-,-,10,×,5ターンの間、場の状態を『サイコフィールド』にする。『ひこう』タイプや特性『ふゆう』などではない地面にいるすべてのポケモンは、相手(味方は含まない)の先制技を受けなくなり、また『エスパー』タイプの技の威力が1.3倍になる(第7世代までは1.5倍)。道具『サイコシード』を持ったポケモンは『とくぼう』ランクが1段階上がる。
サイコキネシス,エスパー,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
こうそくいどう,エスパー,変化,-,-,-,30,×,自分の『すばやさ』ランクが2段階上がる。
きゅうけつ,むし,物理,80,130,100,10,○,相手に与えたダメージの半分だけ自分のHPが回復する。(第6世代は威力:20、PP:15)
みがわり,ノーマル,変化,-,-,-,10,×,自分のHPを最大HPの1/4だけ減らして、減らしたHPと同じHPの自分の分身を作り、分身のHPが0になるまですべての攻撃を自分の代わりに分身が受ける。分身は状態異常にならない。ただし、音系の技などはそのまま受ける。
サイコショック,エスパー,特殊,80,130,100,10,×,相手の『とくぼう』ではなく、相手の『ぼうぎょ』の能力値でダメージ計算する。
こらえる,ノーマル,変化,-,-,-,10,×,必ず先制できる(優先度:+4)。そのターンに『ひんし』状態になる攻撃を受けてもHPが1残る。連続で使うと失敗しやすくなる。
ねごと,ノーマル,変化,-,-,-,10,×,自分が『ねむり』状態の時のみ使用可能。自分の持っている技のうち1つをランダムで使う。PPが減少するのはこの技のみ。
バトンタッチ,ノーマル,変化,-,-,-,40,×,他の味方のポケモンと交代し、かかっていた補助効果を引き継ぐ。
シャドーボール,ゴースト,特殊,80,130,100,15,×,20%の確率で相手の『とくぼう』ランクを1段階下げる。
みらいよち,エスパー,特殊,120,140,100,10,×,2ターン後に攻撃する。交代した場合は同じ位置にいるポケモンに攻撃する。タイプ相性の影響を受ける。
トリック,エスパー,変化,-,-,100,10,×,相手と自分が持っている道具を入れ替える。片方しか道具を持っていない場合も成功する。
スキルスワップ,エスパー,変化,-,-,-,10,×,自分と相手の特性を入れ替える。ただし、『ふしぎなまもり』など一部の固有な特性は入れ替えられない。
てっぺき,はがね,変化,-,-,-,15,×,自分の『ぼうぎょ』ランクを2段階上げる。
めいそう,エスパー,変化,-,-,-,20,×,自分の『とくこう』『とくぼう』ランクが1段階ずつ上がる。
むしのさざめき,むし,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
エナジーボール,くさ,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
しねんのずつき,エスパー,物理,80,130,90,15,○,20%の確率で相手をひるませる。
アシストパワー,エスパー,特殊,20,130,100,10,×,自分のいずれかの能力ランクが1つ上がる度に威力が20上がる。
サイドチェンジ,エスパー,変化,-,-,-,15,×,必ず先制できる(優先度:+2)。自分と味方1体の位置を交代する。ダブルバトル用。(第6世代は優先度:+1)
ボディプレス,かくとう,物理,80,90,100,10,○,『こうげき』ではなく、自分の『ぼうぎょ』と『ぼうぎょ』ランクを『こうげき』の数値にしてダメージ計算する。
ちょうおんぱ,ノーマル,変化,-,-,55,20,×,相手を1～4ターンの間『こんらん』状態にする。音系の技。相手の『みがわり』状態を貫通する。
じこさいせい,ノーマル,変化,-,-,-,10,×,HPが最大HPの半分回復する。
まとわりつく,むし,特殊,20,90,100,20,○,4～5ターンの間、毎ターン終了後最大HPの1/8のダメージを与え、その間相手は逃げたり交代できない。
ねばねばネット,むし,変化,-,-,-,20,×,使用後、相手はポケモンを交代する度に、出てきたポケモンの『すばやさ』ランクが1段階下がる。『ひこう』タイプや特性『ふゆう』のポケモンは影響を受けない。
キョダイテンドウ,エスパー,-,-,-,-,-,×,キョダイマックスした『イオルブ』専用、『エスパー』タイプの攻撃技のキョダイマックス技。5ターンの間、全体の場を『じゅうりょく』状態にする(すべてのポケモンの命中率が5/3倍(約1.67倍、1.6倍の説もあり)になる。また、特性『ふゆう』や、『ひこう』タイプのポケモンに『じめん』タイプの技が当たるようになる。技『そらをとぶ』『はねる』『とびげり』『とびひざげり』『とびはねる』『でんじふゆう』『フライングプレス』『フリーフォール』が使えなくなり、使用している場合は解除される。『テレキネシス』を受けなくなり、受けている場合は解除される。技『Gのちから』の威力が1.5倍になる)。自分の命中率、相手の回避率に関係なく必ず命中する。レイドでは相手の不思議なバリアのゲージを2つ減らす。
