技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
ねんりき,エスパー,特殊,50,100,100,25,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
なきごえ,ノーマル,変化,-,-,100,40,×,相手全体が対象。相手の『こうげき』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ふういん,エスパー,変化,-,-,-,10,×,自分が覚えている技を相手は使えなくなる。
テレポート,エスパー,変化,-,-,-,20,×,必ず後攻になる(優先度:-6)。手持ちのポケモンと入れ替わる。(第7世代までは、野生のポケモンとの戦闘を終了する効果だった)
サイケこうせん,エスパー,特殊,65,120,100,20,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
パワーシェア,エスパー,変化,-,-,-,10,×,自分と相手の『こうげき』と『とくこう』を足して半分に分ける。
ガードシェア,エスパー,変化,-,-,-,10,×,自分と相手の『ぼうぎょ』と『とくぼう』を足して半分に分ける。
ずつき,ノーマル,物理,70,120,100,15,○,30%の確率で相手をひるませる。
しねんのずつき,エスパー,物理,80,130,90,15,○,20%の確率で相手をひるませる。
じこさいせい,ノーマル,変化,-,-,-,10,×,HPが最大HPの半分回復する。
めいそう,エスパー,変化,-,-,-,20,×,自分の『とくこう』『とくぼう』ランクが1段階ずつ上がる。
ワンダールーム,エスパー,変化,-,-,-,10,×,5ターンの間、すべてのポケモンの『ぼうぎょ』と『とくぼう』の能力値が入れ替わる。もう1度使用すると元に戻る。
サイコキネシス,エスパー,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
でんじは,でんき,変化,-,-,90,20,×,相手を『まひ』状態にする。『じめん』タイプや『でんき』タイプには無効。(第6世代は命中率:100)
いやなおと,ノーマル,変化,-,-,85,40,×,相手の『ぼうぎょ』ランクを2段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ひかりのかべ,エスパー,変化,-,-,-,30,×,5ターンの間、相手の特殊攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
リフレクター,エスパー,変化,-,-,-,20,×,5ターンの間、相手の物理攻撃のダメージを半分にする。味方が複数の場合は半分ではなく2/3になる。急所に当たった場合は軽減されない。交代しても効果は続く。
しんぴのまもり,ノーマル,変化,-,-,-,25,×,5ターンの間、状態異常にならなくなる。交代しても効果は続く。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
いわなだれ,いわ,物理,75,130,90,10,×,相手全体が対象。30%の確率で相手をひるませる。
どろぼう,あく,物理,60,110,100,25,○,相手が持っている道具を自分の物にする。自分が既に道具を持っている場合は失敗するが、技『はたきおとす』で自分の道具が無効化されている時は奪う事ができ、道具は上書きされる。トレーナー戦の場合はバトル終了後になくなる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
はがねのつばさ,はがね,物理,70,120,90,25,○,10%の確率で自分の『ぼうぎょ』ランクが1段階上がる。
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
あまごい,みず,変化,-,-,-,5,×,5ターンの間、天気を『あめ』にする。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
ふういん,エスパー,変化,-,-,-,10,×,自分が覚えている技を相手は使えなくなる。
がんせきふうじ,いわ,物理,60,110,95,15,×,100%の確率で相手の『すばやさ』ランクを1段階下げる。
パワースワップ,エスパー,変化,-,-,-,10,×,自分と相手の『こうげき』『とくこう』ランクを入れ替える。
