技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
りゅうのはどう,ドラゴン,特殊,85,130,100,10,×,通常攻撃。
つきのひかり,フェアリー,変化,-,-,-,5,×,HPが、天気が通常の時は最大HPの1/2、『ひざしがつよい』の時は最大HPの2/3、『あめ』『あられ』『すなあらし』の時は最大HPの1/4回復する。
りゅうのはどう,ドラゴン,特殊,85,130,100,10,×,通常攻撃。
ちょうおんぱ,ノーマル,変化,-,-,55,20,×,相手を1～4ターンの間『こんらん』状態にする。音系の技。相手の『みがわり』状態を貫通する。
たいあたり,ノーマル,物理,40,90,100,35,○,通常攻撃。(第6世代は威力:50)
すいとる,くさ,特殊,20,90,100,25,×,相手に与えたダメージの半分だけ自分のHPが回復する。
かぜおこし,ひこう,特殊,40,90,100,35,×,相手が技『そらをとぶ』『とびはねる』『フリーフォール』を使っている時でも命中し、ダメージが2倍になる。
かげぶんしん,ノーマル,変化,-,-,-,15,×,自分の回避率を1段階上げる。
つばさでうつ,ひこう,物理,60,110,100,35,○,通常攻撃。
かみつく,あく,物理,60,110,100,25,○,30%の確率で相手をひるませる。
エアカッター,ひこう,特殊,60,110,95,25,×,相手全体が対象。急所に当たりやすい(急所ランク:+1)。
ふきとばし,ノーマル,変化,-,-,-,20,×,必ず後攻になる(優先度:-6)。相手のポケモンを強制的に交代させる。野生のポケモンの場合は戦闘を終了する。自分の命中率、相手の回避率に関係なく必ず命中する。相手の『まもる』『みきり』『トーチカ』『ニードルガード』『ブロッキング』の効果を受けない。相手の『みがわり』状態を貫通する。ダイマックスしている相手には無効。野生のポケモンの場合、相手が自分のレベルより高い場合は失敗する。
いかりのまえば,ノーマル,物理,-,100,90,10,○,相手のHPを残りHPの半分にする。
エアスラッシュ,ひこう,特殊,75,130,95,15,×,30%の確率で相手をひるませる。
いやなおと,ノーマル,変化,-,-,85,40,×,相手の『ぼうぎょ』ランクを2段階下げる。音系の技。相手の『みがわり』状態を貫通する。
はねやすめ,ひこう,変化,-,-,-,10,×,HPが最大HPの半分回復するが、そのターンは『ひこう』タイプではなくなる。
おいかぜ,ひこう,変化,-,-,-,15,×,4ターンの間、自分と味方の『すばやさ』が2倍になる。
ぼうふう,ひこう,特殊,110,140,70,10,×,30%の確率で、相手を2～5ターンの間『こんらん』状態にする。天気が『あめ』の時は必ず命中し、『ひざしがつよい』の時は命中率が50%になる。相手が技『そらをとぶ』『とびはねる』『フリーフォール』を使っている時でも命中する。
ばくおんぱ,ノーマル,特殊,140,140,100,10,×,自分以外全員が対象。音系の技。相手の『みがわり』状態を貫通する。
そらをとぶ,ひこう,物理,90,130,95,15,○,1ターン目に空中へ飛び上がり、2ターン目に攻撃する。空中にいる間は『うちおとす』『かぜおこし』『かみなり』『サウザンアロー』『スカイアッパー』『たつまき』『ぼうふう』以外の技を受けない。
はかいこうせん,ノーマル,特殊,150,150,90,5,×,使用した次のターンは行動できない。
ギガインパクト,ノーマル,物理,150,150,90,5,○,使用した次のターンは行動できない。
ソーラービーム,くさ,特殊,120,140,100,10,×,1ターン目は攻撃せずに、2ターン目で攻撃する。天気が『ひざしがつよい』の時は1ターンためずに攻撃でき、『あめ』『あられ』『すなあらし』の時は威力が半分になる。
いやなおと,ノーマル,変化,-,-,85,40,×,相手の『ぼうぎょ』ランクを2段階下げる。音系の技。相手の『みがわり』状態を貫通する。
ねむる,エスパー,変化,-,-,-,10,×,HPと状態異常をすべて回復した後、2ターンの間『ねむり』状態になる。
どろぼう,あく,物理,60,110,100,25,○,相手が持っている道具を自分の物にする。自分が既に道具を持っている場合は失敗するが、技『はたきおとす』で自分の道具が無効化されている時は奪う事ができ、道具は上書きされる。トレーナー戦の場合はバトル終了後になくなる。
いびき,ノーマル,特殊,50,100,100,15,×,自分が『ねむり』状態の時のみ使用可能。30%の確率で相手をひるませる。音系の技。相手の『みがわり』状態を貫通する。
まもる,ノーマル,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、そのターンの間、相手の技を受けない。連続で使うと失敗しやすくなる。ダイマックス技や第7世代のZワザの攻撃技は貫通し、1/4のダメージを受ける。
はがねのつばさ,はがね,物理,70,120,90,25,○,10%の確率で自分の『ぼうぎょ』ランクが1段階上がる。
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
にほんばれ,ほのお,変化,-,-,-,5,×,5ターンの間、天気を『ひざしがつよい』にする。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
スピードスター,ノーマル,特殊,60,110,-,20,×,相手全体が対象。自分の命中率、相手の回避率に関係なく必ず命中する。
かわらわり,かくとう,物理,75,90,100,15,○,相手の技『リフレクター』『オーロラベール』の効果を受けず、相手の技『リフレクター』『ひかりのかべ』『オーロラベール』を壊す。
